ID,Name,TM01 - Focus Punch,TM02 - Dragon Claw,TM03 - Water Pulse,TM04 - Calm Mind,TM05 - Roar,TM06 - Toxic,TM07 - Hail,TM08 - Bulk Up,TM09 - Bullet Seed,TM10 - Hidden Power,TM11 - Sunny Day,TM12 - Taunt,TM13 - Ice Beam,TM14 - Blizzard,TM15 - Hyper Beam,TM16 - Light Screen,TM17 - Protect,TM18 - Rain Dance,TM19 - Giga Drain,TM20 - Safeguard,TM21 - Frustration,TM22 - SolarBeam,TM23 - Iron Tail,TM24 - Thunderbolt,TM25 - Thunder,TM26 - Earthquake,TM27 - Return,TM28 - Dig,TM29 - Psychic,TM30 - Shadow Ball,TM31 - Brick Break,TM32 - Double Team,TM33 - Reflect,TM34 - Shock Wave,TM35 - Flamethrower,TM36 - Sludge Bomb,TM37 - Sandstorm,TM38 - Fire Blast,TM39 - Rock Tomb,TM40 - Aerial Ace,TM41 - Torment,TM42 - Facade,TM43 - Secret Power,TM44 - Rest,TM45 - Attract,TM46 - Thief,TM47 - Steel Wing,TM48 - Skill Swap,TM49 - Snatch,TM50 - Overheat,TM51 - Roost,TM52 - Focus Blast,TM53 - Energy Ball,TM54 - False Swipe,TM55 - Brine,TM56 - Fling,TM57 - Charge Beam,TM58 - Endure,TM59 - Dragon Pulse,TM60 - Drain Punch,TM61 - Will-O-Wisp,TM62 - Silver Wind,TM63 - Embargo,TM64 - Explosion,TM65 - Shadow Claw,TM66 - Payback,TM67 - Recycle,TM68 - Giga Impact,TM69 - Rock Polish,TM70 - Flash,TM71 - Stone Edge,TM72 - Avalanche,TM73 - Thunder Wave,TM74 - Gyro Ball,TM75 - Swords Dance,TM76 - Stealth Rock,TM77 - Psych Up,TM78 - Captivate,TM79 - Dark Pulse,TM80 - Rock Slide,TM81 - X-Scissor,TM82 - Sleep Talk,TM83 - Natural Gift,TM84 - Poison Jab,TM85 - Dream Eater,TM86 - Grass Knot,TM87 - Swagger,TM88 - Pluck,TM89 - U-turn,TM90 - Substitute,TM91 - Flash Cannon,TM92 - Trick Room,HM01 - Cut,HM02 - Fly,HM03 - Surf,HM04 - Strength,HM05 - Whirlpool,HM06 - Rock Smash,HM07 - Waterfall,HM08 - Rock Climb
402,Kricketune,[false,false,false,false,false,true,false,false,false,true,true,true,false,false,true,false,true,true,false,false,true,false,false,false,false,false,true,false,false,false,true,true,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,true,false,false,false,false,false,true,false,true,false,false,false,false,true,false,false,true,false,false,true,true,true,false,false,false,true,false,false,true,false,false,true,false,false,true,false,true,false,false]
403,Shinx,[false,false,false,false,true,true,false,false,false,true,false,false,false,false,false,true,true,true,false,false,true,false,true,true,true,false,true,false,false,false,false,true,false,true,false,false,false,false,false,false,false,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,true,false,false,false,true,true,false,false,false,true,false,false,true,false,false,false,false,false,true,false,false,false,false]
404,Luxio,[false,false,false,false,true,true,false,false,false,true,false,false,false,false,false,true,true,true,false,false,true,false,true,true,true,false,true,false,false,false,false,true,false,true,false,false,false,false,false,false,false,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,true,false,false,false,true,true,false,false,false,true,false,false,true,false,false,false,false,false,true,false,false,false,false]
405,Luxray,[false,false,false,false,true,true,false,false,false,true,false,false,false,false,true,true,true,true,false,false,true,false,true,true,true,false,true,false,false,false,false,true,false,true,false,false,false,false,false,false,false,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,true,false,true,false,false,true,false,false,false,false,true,false,false,false,true,true,false,false,false,true,false,false,true,false,false,false,false,false,true,false,false,false,false]
406,Budew,[false,false,false,false,false,true,false,false,true,true,true,false,false,false,false,false,true,true,true,false,true,true,false,false,false,false,true,false,false,true,false,true,false,false,false,true,false,false,false,false,false,true,true,true,true,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,true,true,false,false,false,true,true,false,false,true,true,false,false,true,false,false,true,false,false,false,false,false,false,false]
407,Roserade,[false,false,false,false,false,true,false,false,true,true,true,false,false,false,true,false,true,true,true,false,true,true,false,false,false,false,true,false,false,true,false,true,false,false,false,true,false,false,false,false,false,true,true,true,true,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,true,false,true,true,false,false,false,true,true,true,false,true,true,false,false,true,false,false,true,false,false,false,false,false,false,false]
408,Cranidos,[false,false,false,false,true,true,false,false,false,true,true,false,true,true,false,false,true,true,false,false,true,false,true,true,true,true,true,true,false,false,false,true,false,true,true,false,true,true,true,false,false,true,true,true,true,true,false,false,false,false,false,false,false,false,false,true,false,true,true,false,false,false,false,false,false,true,false,false,true,false,true,false,false,false,true,true,false,true,false,true,false,true,true,false,false,false,true,false,false,true,false,false,false,false,false,true,false,true,false,true]
409,Rampardos,[true,false,false,false,true,true,false,false,false,true,true,false,true,true,true,false,true,true,false,false,true,false,true,true,true,true,true,true,false,false,true,true,false,true,true,false,true,true,true,false,false,true,true,true,true,true,false,false,false,false,false,true,false,false,false,true,false,true,true,false,false,false,false,false,false,true,false,true,true,false,true,true,false,false,true,true,false,true,false,true,false,true,true,false,false,false,true,false,false,true,false,false,true,false,true,true,true,true,false,true]
410,Shieldon,[false,false,false,false,true,true,false,false,false,true,true,true,true,true,false,false,true,true,false,false,true,false,true,true,true,true,true,true,false,false,false,true,false,true,true,false,true,true,true,false,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,true,false,true,false,true,false,true,true,false,false,false,true,false,false,true,true,false,false,false,false,true,false,true,false,false]
411,Bastiodon,[false,false,false,false,true,true,false,false,false,true,true,true,true,true,true,false,true,true,false,false,true,false,true,true,true,true,true,true,false,false,false,true,false,true,true,false,true,true,true,false,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,true,false,true,true,false,false,false,true,false,true,false,true,false,true,true,false,false,false,true,false,false,true,true,false,false,false,false,true,false,true,false,false]
412,Burmy,[false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false]
413,Wormadam,[false,false,false,false,false,true,false,false,true,true,true,false,false,false,true,false,true,true,true,true,true,true,false,false,false,false,true,false,true,true,false,true,false,false,false,false,false,false,false,false,false,true,true,true,true,true,false,true,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,true,true,false,false,false,true,true,false,true,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false]
414,Mothim,[false,false,false,false,false,true,false,false,false,true,true,false,false,false,true,false,true,true,true,true,true,true,false,false,false,false,true,false,true,true,false,true,false,false,false,false,false,false,false,true,false,true,true,true,true,true,false,true,false,false,true,false,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true,false,true,false,false,false,false,false,false,true,true,false,false,false,true,true,false,true,false,true,false,true,true,false,false,false,false,false,false,false,false,false,false]
415,Combee,[false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false]
416,Vespiquen,[false,false,false,false,false,true,false,false,false,true,true,false,false,false,true,false,true,true,false,false,true,false,false,false,false,false,true,false,false,false,false,true,false,false,false,true,false,false,false,true,false,true,true,true,true,true,false,false,false,false,true,false,false,false,false,true,false,true,false,false,false,true,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,true,false,false,true,true,true,false,false,false,true,false,true,true,false,false,true,true,false,false,false,false,false,false]
417,Pachirisu,[false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true,true,true,false,false,true,false,true,true,true,false,true,true,false,false,false,true,false,true,false,false,false,false,false,false,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,true,false,false,false,true,true,false,false,true,true,false,true,true,false,false,true,false,false,false,false,false,false,false]
418,Buizel,[true,false,true,false,false,true,true,true,false,true,false,false,true,true,false,false,true,true,false,false,true,false,true,false,false,false,true,true,false,false,true,true,false,false,false,false,false,false,true,false,false,true,true,true,true,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,false,true,false,false,true,false,false,false,false,true,true,true,true,true,false]
419,Floatzel,[true,false,true,false,true,true,true,true,false,true,false,true,true,true,true,false,true,true,false,false,true,false,true,false,false,false,true,true,false,false,true,true,false,false,false,false,false,false,true,false,true,true,true,true,true,false,false,false,false,false,false,true,false,false,true,false,false,true,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,false,true,false,false,true,false,false,false,false,true,true,true,true,true,false]
420,Cherubi,[false,false,false,false,false,true,false,false,true,true,true,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,true,false,false,false,true,true,false,false,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false]
421,Cherrim,[false,false,false,false,false,true,false,false,true,true,true,false,false,false,true,false,true,false,true,true,true,true,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,true,false,false,true,false,false,false,true,true,false,false,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false]
422,Shellos,[false,false,true,false,false,true,true,false,false,true,false,false,true,true,false,false,true,true,false,false,true,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,false,true,false,false,true,false,false,false,false,true,false,true,false,false,false]
423,Gastrodon,[false,false,true,false,false,true,true,false,false,true,false,false,true,true,true,false,true,true,false,false,true,false,false,false,false,true,true,true,false,false,false,true,false,false,false,true,true,false,true,false,false,true,true,true,true,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,true,false,true,true,false,false,false,false,false,false,true,false,true,false,true,true,false,false,false,true,false,false,true,false,false,false,false,true,true,true,true,true,false]
424,Ambipom,[true,false,true,false,false,true,false,false,false,true,true,true,false,false,true,false,true,true,false,false,true,true,true,true,true,false,true,true,false,true,true,true,false,true,false,false,false,false,false,true,false,true,true,true,true,true,false,false,true,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,true,true,false,true,false,false,false,false,true,false,false,false,false,true,false,false,false,true,true,false,true,true,true,false,true,true,false,false,true,false,false,true,false,true,false,false]
425,Drifloon,[false,false,false,true,false,true,false,false,false,true,true,false,false,false,false,false,true,true,false,false,true,false,false,true,true,false,true,false,true,true,false,true,false,true,false,false,false,false,false,false,false,true,true,true,true,true,false,true,false,false,false,false,false,false,false,false,true,true,false,false,true,true,true,true,false,true,true,false,false,true,false,false,true,true,false,false,true,true,false,false,false,true,true,false,true,false,true,false,false,true,false,false,true,false,false,false,false,false,false,false]
426,Drifblim,[false,false,false,true,false,true,false,false,false,true,true,false,false,false,true,false,true,true,false,false,true,false,false,true,true,false,true,false,true,true,false,true,false,true,false,false,false,false,false,false,false,true,true,true,true,true,false,true,false,false,false,false,false,false,false,false,true,true,false,false,true,true,true,true,false,true,true,true,false,true,false,false,true,true,false,false,true,true,false,false,false,true,true,false,true,false,true,false,false,true,false,false,true,true,false,false,false,false,false,false]
427,Buneary,[true,false,true,false,false,true,false,false,false,true,true,false,true,false,false,false,true,true,false,false,true,true,true,true,false,false,true,true,false,true,false,true,false,true,false,false,false,false,false,false,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,true,true,false,false,true,true,false,false,true,false,false,true,false,false,false,false,true,false,false]
428,Lopunny,[true,false,true,false,false,true,false,false,false,true,true,false,true,true,true,false,true,true,false,false,true,true,true,true,true,false,true,true,false,true,false,true,false,true,false,false,false,false,false,false,false,true,true,true,true,false,false,false,false,false,false,true,false,false,false,true,true,true,false,true,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,true,false,false,false,true,true,false,false,true,true,false,false,true,false,false,true,false,false,true,false,true,false,false]
429,Mismagius,[false,false,false,true,false,true,false,false,false,true,true,true,false,false,true,false,true,true,false,false,true,false,false,true,true,false,true,false,true,true,false,true,false,true,false,false,false,false,false,true,true,true,true,true,true,true,false,true,true,false,false,false,true,false,false,false,true,true,false,false,true,false,true,false,false,true,false,true,false,true,false,false,true,false,false,false,true,true,true,false,false,true,true,false,true,false,true,false,false,true,false,true,false,false,false,false,false,false,false,false]
430,Honchkrow,[false,false,false,true,false,true,false,false,false,true,true,true,false,false,true,false,true,true,false,false,true,false,false,false,false,false,true,false,true,true,false,true,false,false,false,false,false,false,false,true,true,true,true,true,true,true,true,false,true,false,true,false,false,false,false,false,false,true,false,false,false,false,true,false,false,true,false,true,false,false,false,false,true,false,false,false,true,true,true,false,false,true,true,false,true,false,true,true,false,true,false,false,false,true,false,false,false,false,false,false]
431,Glameow,[false,false,true,false,false,true,false,false,false,true,true,true,false,false,false,false,true,true,false,false,true,false,true,true,true,false,true,true,false,true,false,true,false,true,false,false,false,false,false,true,true,true,true,true,true,true,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,true,false,false,false,true,false,false,false,false,false,false,true,true,false,false,false,true,true,false,true,false,true,false,true,true,false,false,true,false,false,false,false,false,false,false]
432,Purugly,[false,false,true,false,true,true,false,false,false,true,true,true,false,false,true,false,true,true,false,false,true,false,true,true,true,false,true,true,false,true,false,true,false,true,false,false,false,false,false,true,true,true,true,true,true,true,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,true,false,true,false,true,false,false,false,false,false,false,true,true,false,false,false,true,true,false,true,false,true,false,true,true,false,false,true,false,false,false,false,false,false,false]
433,Chingling,[false,false,false,true,false,true,false,false,false,true,true,true,false,false,false,true,true,true,false,true,true,false,false,false,false,false,true,false,true,true,false,true,true,true,false,false,false,false,false,false,true,true,true,true,true,false,false,true,true,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,false,false,true,true,false,false,false,true,true,false,true,true,true,false,false,true,false,true,false,false,false,false,false,false,false,false]
434,Stunky,[false,false,false,false,true,true,false,false,false,true,true,true,false,false,false,false,true,true,false,false,true,false,true,false,false,false,true,true,false,true,false,true,false,false,true,true,false,true,false,false,true,true,true,true,true,true,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,true,true,false,false,false,true,false,false,true,false,false,true,false,false,false,false,true,false,false]
435,Skuntank,[false,false,false,false,true,true,false,false,false,true,true,true,false,false,true,false,true,true,false,false,true,false,true,false,false,false,true,true,false,true,false,true,false,false,true,true,false,true,false,false,true,true,true,true,true,true,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false,true,true,false,false,true,true,true,false,false,true,false,false,true,false,false,true,false,false,true,false,true,false,false]
436,Bronzor,[false,false,false,true,false,true,false,false,false,true,true,false,false,false,false,true,true,true,false,true,true,true,false,false,false,true,true,false,true,true,false,true,true,false,false,false,true,false,true,false,false,true,true,true,false,false,false,true,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,true,true,false,true,true,false,false,false,true,false,true,true,false,false,true,false,true,true,false,true,true,true,false,false,true,true,true,false,false,false,false,false,false,false,false]
437,Bronzong,[false,false,false,true,false,true,false,false,false,true,true,false,false,false,true,true,true,true,false,true,true,true,false,false,false,true,true,false,true,true,false,true,true,false,false,false,true,false,true,false,false,true,true,true,false,false,false,true,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,true,false,true,true,true,true,true,false,false,false,true,false,true,true,false,false,true,false,true,true,false,true,true,true,false,false,true,true,true,false,true,false,true,false,true,false,false]
438,Bonsly,[false,false,false,true,false,true,false,false,false,true,true,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true,true,false,false,true,true,false,false,false,false,true,false,true,false,false,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,true,true,true,false,true,false,true,true,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false]
439,Mime Jr.,[true,false,false,true,false,true,false,false,false,true,true,true,false,false,false,true,true,true,false,true,true,true,false,true,true,false,true,false,true,true,true,true,true,true,false,false,false,false,false,false,true,true,true,true,true,true,false,true,true,false,false,false,false,false,false,true,true,true,false,true,false,false,false,false,false,false,true,false,false,true,false,false,true,false,false,false,true,true,false,false,false,true,true,false,true,true,true,false,false,true,false,true,false,false,false,false,false,false,false,false]
440,Happiny,[false,false,true,false,false,true,true,false,false,true,true,false,false,false,false,true,true,true,false,true,true,true,false,false,false,false,true,false,true,true,false,true,false,true,true,false,false,true,false,false,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true,false,true,false,true,false,false,false,false,false,false,true,false,false,true,false,false,true,false,false,false,true,true,false,false,false,true,true,false,true,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false]
441,Chatot,[false,false,false,false,false,true,false,false,false,true,true,true,false,false,false,false,true,true,false,false,true,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,true,true,true,true,true,true,true,true,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,false,true,true,true,true,false,false,false,true,false,false,false,false,false,false]
442,Spiritomb,[false,false,true,true,false,true,false,false,false,true,true,true,false,false,true,false,true,true,false,false,true,false,false,false,false,false,true,false,true,true,false,true,false,true,false,false,false,false,true,false,true,true,true,true,true,true,false,false,true,false,false,false,false,false,false,false,false,true,false,false,true,true,true,false,false,false,false,true,false,true,false,false,false,false,false,false,true,true,true,false,false,true,true,false,true,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false]
443,Gible,[false,true,false,false,true,true,false,false,false,true,true,false,false,false,false,false,true,true,false,false,true,false,false,false,false,true,true,true,false,false,false,true,false,false,true,false,true,true,true,true,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,true,false,true,false,true,false,true,true,false,false,false,true,false,false,true,false,false,true,false,false,true,false,true,false,true]
444,Gabite,[false,true,false,false,true,true,false,false,false,true,true,false,false,false,false,false,true,true,false,false,true,false,true,false,false,true,true,true,false,false,false,true,false,false,true,false,true,true,true,true,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,true,false,true,false,true,false,true,true,false,false,false,true,false,false,true,false,false,true,false,false,true,false,true,false,true]
445,Garchomp,[false,true,false,false,true,true,false,false,false,true,true,false,false,false,true,false,true,true,false,false,true,false,true,false,false,true,true,true,false,false,true,true,false,false,true,false,true,true,true,true,false,true,true,true,true,false,false,false,false,false,false,false,false,true,false,true,false,true,true,false,false,false,false,false,true,false,false,true,false,false,true,false,false,false,true,true,false,true,false,true,false,true,true,true,false,false,true,false,false,true,false,false,true,false,true,true,true,true,false,true]
446,Munchlax,[true,false,true,false,false,true,false,false,false,true,true,false,true,true,false,false,true,true,false,false,true,true,false,true,true,true,true,false,true,true,true,true,false,true,true,false,true,true,true,false,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,true,false,true,true,false,false,false,true,false,false,true,false,false,false,false,true,true,true,true,false,true]
447,Riolu,[true,false,false,false,true,true,false,true,false,true,true,false,false,false,false,false,true,true,false,false,true,false,true,false,false,true,true,true,false,false,true,true,false,false,false,false,false,false,true,false,false,true,true,true,true,false,false,false,false,false,false,true,false,false,false,true,false,true,false,true,false,false,false,false,true,true,false,false,false,false,false,false,false,false,true,false,false,true,false,true,false,true,true,true,false,false,true,false,false,true,false,false,false,false,false,true,false,true,false,false]
448,Lucario,[true,false,true,true,true,true,false,true,false,true,true,false,false,false,true,false,true,true,false,false,true,false,true,false,false,true,true,true,true,true,true,true,false,false,false,false,false,false,true,false,false,true,true,true,true,false,false,false,false,false,false,true,false,false,false,true,false,true,true,true,false,false,false,false,true,true,false,true,false,false,true,false,false,false,true,false,false,true,true,true,false,true,true,true,false,false,true,false,false,true,true,false,false,false,false,true,false,true,false,true]
449,Hippopotas,[false,false,true,false,true,true,false,false,false,true,true,false,false,false,false,false,true,false,false,false,true,false,true,false,false,true,true,true,false,false,false,true,false,false,false,false,true,false,true,false,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,true,false,true,true,false,false,false,true,false,false,true,false,false,false,false,false,true,false,true,false,false]
450,Hippowdon,[false,false,true,false,true,true,false,false,false,true,true,false,false,false,true,false,true,false,false,false,true,false,true,false,false,true,true,true,false,false,false,true,false,false,false,false,true,false,true,false,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,true,false,true,false,true,false,true,true,false,false,false,true,false,false,true,false,false,false,false,false,true,false,true,false,false]
451,Skorupi,[false,false,false,false,false,true,false,false,false,true,true,true,false,false,false,false,true,true,false,false,true,false,true,false,false,false,true,true,false,true,true,true,false,false,false,true,false,false,true,true,true,true,true,true,true,true,false,false,false,false,false,false,false,true,false,true,false,true,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,false,false,true,true,false,true,true,true,true,false,false,true,false,false,true,false,false,true,false,false,true,false,true,false,false]
452,Drapion,[false,false,false,false,true,true,false,false,false,true,true,true,false,false,true,false,true,true,false,false,true,false,true,false,false,true,true,true,false,true,true,true,false,false,false,true,false,false,true,true,true,true,true,true,true,true,false,false,false,false,false,false,false,true,false,true,false,true,false,false,false,false,false,false,false,true,false,true,false,true,false,false,false,false,true,false,false,true,true,true,true,true,true,true,false,false,true,false,false,true,false,false,true,false,false,true,false,true,false,true]
453,Croagunk,[true,false,false,false,false,true,false,true,false,true,true,true,false,false,false,false,true,true,false,false,true,false,false,false,false,true,true,true,false,true,true,true,false,false,false,true,false,false,true,false,true,true,true,true,true,true,false,false,true,false,false,true,false,false,false,true,false,true,false,true,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,true,true,true,true,true,true,false,false,true,false,false,true,false,false,false,false,false,true,false,true,false,true]
454,Toxicroak,[true,false,false,false,false,true,false,true,false,true,true,true,false,false,true,false,true,true,false,false,true,false,false,false,false,true,true,true,false,true,true,true,false,false,false,true,false,false,true,false,true,true,true,true,true,true,false,false,true,false,false,true,false,false,false,true,false,true,false,true,false,false,true,false,false,true,false,true,false,false,true,false,false,false,true,false,false,true,true,true,true,true,true,true,false,false,true,false,false,true,false,false,true,false,false,true,false,true,false,true]
455,Carnivine,[false,false,false,false,false,true,false,false,true,true,true,true,false,false,true,false,true,false,true,false,true,true,false,false,false,false,true,false,false,false,false,true,false,false,false,true,false,false,false,false,true,true,true,true,true,true,false,false,false,false,false,false,true,false,false,true,false,true,false,false,false,false,false,false,false,true,false,true,false,true,false,false,false,false,true,false,false,true,true,false,false,true,true,false,false,true,true,false,false,true,false,false,true,false,false,false,false,false,false,false]
456,Finneon,[false,false,true,false,false,true,true,false,false,true,false,false,true,true,false,false,true,true,false,true,true,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,true,false,false,false,true,false,false,false,true,false,false,false,false,false,false,true,true,false,false,false,true,true,false,false,false,true,false,true,true,false,false,false,false,true,false,true,false,true,false]
457,Lumineon,[false,false,true,false,false,true,true,false,false,true,false,false,true,true,true,false,true,true,false,true,true,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,true,false,false,false,true,false,true,false,true,false,false,false,false,false,false,true,true,false,false,false,true,true,false,false,false,true,false,true,true,false,false,false,false,true,false,true,false,true,false]
458,Mantyke,[false,false,true,false,false,true,true,false,false,true,false,false,true,true,false,false,true,true,false,false,true,false,false,false,false,true,true,false,false,false,false,true,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,false,true,false,false,true,false,false,false,false,true,false,true,false,true,false]
459,Snover,[false,false,true,false,false,true,true,false,true,true,false,false,true,true,false,true,true,true,true,true,true,true,true,false,false,false,true,false,false,true,false,true,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,true,false,false,true,false,false,false,true,true,false,false,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false]
460,Abomasnow,[true,false,true,false,false,true,true,false,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,false,false,true,true,true,false,false,false,false,false,false,true,false,false,true,true,true,true,false,false,false,false,false,false,true,true,false,false,true,false,true,false,false,false,false,false,false,false,false,false,true,false,true,false,true,false,false,true,false,false,true,false,true,false,true,true,false,false,true,true,false,false,true,false,false,false,false,false,true,false,true,false,true]
461,Weavile,[true,false,false,true,false,true,true,false,false,true,true,true,true,true,true,false,true,true,false,false,true,false,true,false,false,false,true,true,false,true,true,true,false,false,false,false,false,false,false,true,true,true,true,true,true,true,false,false,true,false,false,true,false,true,false,true,false,true,false,false,false,false,true,false,true,true,false,true,false,false,false,true,false,false,true,false,true,true,true,false,true,true,true,true,true,false,true,false,false,true,false,false,true,false,true,true,true,true,false,false]
462,Magnezone,[false,false,false,false,false,true,false,false,false,true,true,false,false,false,true,true,true,true,false,false,true,false,false,true,true,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,true,false,false,true,true,false,true,false,false,true,true,false,false,true,false,false,false,false,true,true,false,false,false,true,false,false,true,true,false,false,false,false,false,false,false,false,false]
